id_partido,fecha,equipo_local,equipo_visitante,local_pct_anota_1inn_local,local_pct_anota_1inn_ult15,visit_pct_anota_1inn_visit,visit_pct_anota_1inn_ult15,pitcher_local_pct_permite_carrera_suavizado,pitcher_visit_pct_permite_carrera_suavizado,game_yrfi_target,home_yrfi_target,away_yrfi_target
778097,2025-05-01,Tampa Bay Rays,Kansas City Royals,0.2857,0.0667,0.3333,0.4,0.2804,0.2194,1,1,0
778108,2025-05-01,Cleveland Guardians,Minnesota Twins,0.2667,0.1333,0.25,0.4,0.2673,0.2955,1,1,0
778094,2025-05-01,Chicago White Sox,Milwaukee Brewers,0.2857,0.4,0.3333,0.3333,0.431,0.231,1,1,0
778096,2025-05-01,Texas Rangers,Athletics,0.1875,0.2667,0.25,0.2667,0.2203,0.4108,1,0,1
778099,2025-05-01,Philadelphia Phillies,Washington Nationals,0.6,0.4667,0.1333,0.2667,0.2316,0.2965,0,0,0
778095,2025-05-01,Toronto Blue Jays,Boston Red Sox,0.3333,0.2,0.3333,0.6,0.3154,0.4582,0,0,0
778101,2025-05-02,Los Angeles Angels,Detroit Tigers,0.2222,0.2,0.4,0.2,0.3149,0.2806,0,0,0
778098,2025-05-02,San Francisco Giants,Colorado Rockies,0.2308,0.3333,0.1333,0.2,0.2668,0.3144,1,1,0
778087,2025-05-02,Cincinnati Reds,Washington Nationals,0.25,0.3333,0.125,0.2,0.2671,0.2671,1,1,0
778090,2025-05-02,Pittsburgh Pirates,San Diego Padres,0.375,0.5333,0.4167,0.2667,0.315,0.2674,0,0,0
778086,2025-05-02,Philadelphia Phillies,Arizona Diamondbacks,0.5625,0.4,0.3333,0.3333,0.2669,0.4098,1,1,0
778093,2025-05-02,Baltimore Orioles,Kansas City Royals,0.3571,0.1333,0.3125,0.4,0.4101,0.2196,0,0,0
778088,2025-05-02,New York Yankees,Tampa Bay Rays,0.5,0.5333,0.0,0.0667,0.2668,0.3144,0,0,0
778081,2025-05-02,Toronto Blue Jays,Cleveland Guardians,0.3125,0.2,0.2667,0.2,0.3615,0.2796,0,0,0
778089,2025-05-02,Boston Red Sox,Minnesota Twins,0.5,0.6,0.2353,0.3333,0.3284,0.3135,1,1,0
778091,2025-05-02,Miami Marlins,Athletics,0.3125,0.3333,0.2941,0.2667,0.3287,0.3059,0,0,0
778092,2025-05-02,Atlanta Braves,Los Angeles Dodgers,0.2727,0.3333,0.3077,0.5333,0.2789,0.3133,0,0,0
778079,2025-05-02,Chicago White Sox,Houston Astros,0.3333,0.4667,0.25,0.2,0.3285,0.3604,1,1,0
778083,2025-05-03,Texas Rangers,Seattle Mariners,0.1765,0.2667,0.6667,0.6,0.3097,0.3788,0,0,0
778080,2025-05-03,Milwaukee Brewers,Chicago Cubs,0.1538,0.3333,0.125,0.2,0.3092,0.3283,1,0,1
778084,2025-05-03,St. Louis Cardinals,New York Mets,0.2,0.2667,0.1875,0.2667,0.313,0.2653,1,1,0
778085,2025-05-03,Los Angeles Angels,Detroit Tigers,0.2,0.1333,0.375,0.2,0.3132,0.218,1,1,0
778082,2025-05-03,San Francisco Giants,Colorado Rockies,0.2857,0.4,0.125,0.2,0.3292,0.3135,0,0,0
778074,2025-05-03,New York Yankees,Tampa Bay Rays,0.4667,0.5333,0.0,0.0667,0.305,0.2655,1,1,0
778066,2025-05-03,Chicago White Sox,Houston Astros,0.375,0.4667,0.2308,0.2,0.379,0.2657,1,1,0
778064,2025-05-03,Toronto Blue Jays,Cleveland Guardians,0.2941,0.2,0.25,0.2,0.3613,0.3613,1,1,0
778065,2025-05-03,Pittsburgh Pirates,San Diego Padres,0.3529,0.5333,0.3846,0.2,0.3139,0.3139,0,0,0
778069,2025-05-03,San Francisco Giants,Colorado Rockies,0.2667,0.3333,0.1176,0.2,0.4087,0.349,0,0,0
778073,2025-05-03,Boston Red Sox,Minnesota Twins,0.5333,0.6,0.2222,0.3333,0.3279,0.3607,0,0,0
778075,2025-05-03,Miami Marlins,Athletics,0.2941,0.3333,0.2778,0.2667,0.265,0.3602,1,0,1
778078,2025-05-03,Philadelphia Phillies,Arizona Diamondbacks,0.5882,0.4667,0.3125,0.3333,0.3129,0.2653,0,0,0
778077,2025-05-03,Cincinnati Reds,Washington Nationals,0.2941,0.4,0.1176,0.2,0.2648,0.3124,1,1,1
778070,2025-05-03,Texas Rangers,Seattle Mariners,0.1667,0.2667,0.6154,0.5333,0.2412,0.2182,1,0,1
778071,2025-05-03,Milwaukee Brewers,Chicago Cubs,0.1429,0.3333,0.1765,0.2667,0.2415,0.2185,1,0,1
778072,2025-05-03,Baltimore Orioles,Kansas City Royals,0.3333,0.1333,0.2941,0.4,0.3616,0.2188,0,0,0
778076,2025-05-03,Atlanta Braves,Los Angeles Dodgers,0.25,0.2667,0.2857,0.5333,0.266,0.3612,0,0,0
778067,2025-05-04,Los Angeles Angels,Detroit Tigers,0.2727,0.2,0.3529,0.2,0.3288,0.2179,0,0,0
778053,2025-05-04,St. Louis Cardinals,New York Mets,0.25,0.3333,0.1765,0.2667,0.3127,0.3044,1,0,1
778068,2025-05-04,St. Louis Cardinals,New York Mets,0.2353,0.3333,0.2222,0.3333,0.2654,0.2177,0,0,0
778062,2025-05-04,Baltimore Orioles,Kansas City Royals,0.3125,0.1333,0.2778,0.3333,0.3477,0.2173,0,0,0
778051,2025-05-04,Pittsburgh Pirates,San Diego Padres,0.3333,0.5333,0.3571,0.2,0.2645,0.3036,1,0,1
778063,2025-05-04,Boston Red Sox,Minnesota Twins,0.5,0.6,0.2105,0.3333,0.2527,0.378,1,0,1
778057,2025-05-04,New York Yankees,Tampa Bay Rays,0.5,0.6,0.0,0.0667,0.2174,0.4555,0,0,0
778056,2025-05-04,Toronto Blue Jays,Cleveland Guardians,0.3333,0.2667,0.2353,0.2,0.2646,0.3598,0,0,0
778061,2025-05-04,Miami Marlins,Athletics,0.2778,0.3333,0.3158,0.2667,0.3446,0.2166,0,0,0
778059,2025-05-04,Philadelphia Phillies,Arizona Diamondbacks,0.5556,0.4,0.2941,0.3333,0.3026,0.3114,1,1,0
778054,2025-05-04,Milwaukee Brewers,Chicago Cubs,0.1333,0.3333,0.2222,0.3333,0.2975,0.2975,0,0,0
778052,2025-05-04,Texas Rangers,Seattle Mariners,0.1579,0.2,0.6429,0.5333,0.3112,0.346,0,0,0
778048,2025-05-04,San Francisco Giants,Colorado Rockies,0.25,0.2667,0.1111,0.1333,0.3421,0.3108,1,1,0
778050,2025-05-04,Los Angeles Angels,Detroit Tigers,0.25,0.2,0.3333,0.2,0.3587,0.3111,0,0,0
778058,2025-05-04,Cincinnati Reds,Washington Nationals,0.3333,0.4,0.1667,0.2667,0.3583,0.2965,0,0,0
778060,2025-05-04,Atlanta Braves,Los Angeles Dodgers,0.2308,0.2,0.2667,0.4667,0.3257,0.2757,1,1,0
778047,2025-05-05,Miami Marlins,Los Angeles Dodgers,0.2632,0.2667,0.25,0.4667,0.3581,0.3014,1,0,1
778045,2025-05-05,New York Yankees,San Diego Padres,0.4706,0.5333,0.4,0.2667,0.2967,0.2155,0,0,0
778049,2025-05-05,Atlanta Braves,Cincinnati Reds,0.2857,0.2667,0.3125,0.4,0.3957,0.3104,0,0,0
778044,2025-05-05,Chicago Cubs,San Francisco Giants,0.3125,0.3333,0.2353,0.3333,0.2623,0.3099,0,0,0
778043,2025-05-05,Kansas City Royals,Chicago White Sox,0.375,0.3333,0.5333,0.5333,0.3095,0.275,0,0,0
778042,2025-05-05,Milwaukee Brewers,Houston Astros,0.125,0.3333,0.2143,0.2,0.323,0.2615,0,0,0
778036,2025-05-05,St. Louis Cardinals,Pittsburgh Pirates,0.2222,0.3333,0.3125,0.4667,0.3087,0.2135,1,0,1
778039,2025-05-06,Arizona Diamondbacks,New York Mets,0.375,0.2667,0.2105,0.3333,0.2992,0.2137,1,1,0
778038,2025-05-06,Athletics,Seattle Mariners,0.2667,0.2667,0.6,0.4667,0.2952,0.2616,1,1,0
778026,2025-05-06,Washington Nationals,Cleveland Guardians,0.4375,0.2667,0.2222,0.2,0.3409,0.3095,1,1,1
778046,2025-05-06,Washington Nationals,Cleveland Guardians,0.4706,0.3333,0.2632,0.2667,0.276,0.2509,0,0,0
778035,2025-05-06,Miami Marlins,Los Angeles Dodgers,0.25,0.2667,0.2941,0.4667,0.2148,0.282,1,0,1
778037,2025-05-06,Boston Red Sox,Texas Rangers,0.4706,0.5333,0.4,0.2,0.2823,0.2508,1,0,1
778040,2025-05-06,Tampa Bay Rays,Philadelphia Phillies,0.3182,0.0667,0.1333,0.4,0.3106,0.2056,0,0,0
778041,2025-05-06,New York Yankees,San Diego Padres,0.4444,0.5333,0.375,0.2667,0.3063,0.2506,0,0,0
778034,2025-05-06,Atlanta Braves,Cincinnati Reds,0.2667,0.2667,0.2941,0.3333,0.3866,0.2371,0,0,0
778027,2025-05-06,Chicago Cubs,San Francisco Giants,0.2941,0.3333,0.2222,0.2667,0.2893,0.2499,0,0,0
778028,2025-05-06,Minnesota Twins,Baltimore Orioles,0.4286,0.4,0.3125,0.0667,0.2744,0.309,0,0,0
778033,2025-05-06,Kansas City Royals,Chicago White Sox,0.3529,0.2667,0.5,0.5333,0.2491,0.4038,0,0,0
778031,2025-05-06,Milwaukee Brewers,Houston Astros,0.1176,0.3333,0.2,0.1333,0.2606,0.2736,1,1,0
778030,2025-05-06,St. Louis Cardinals,Pittsburgh Pirates,0.2105,0.3333,0.3529,0.4667,0.2608,0.2035,0,0,0
778025,2025-05-07,Los Angeles Angels,Toronto Blue Jays,0.2308,0.1333,0.2,0.2667,0.3557,0.2979,1,1,1
778032,2025-05-07,Arizona Diamondbacks,New York Mets,0.4118,0.3333,0.2,0.3333,0.3404,0.2614,0,0,0
778024,2025-05-07,Athletics,Seattle Mariners,0.3125,0.3333,0.5625,0.4667,0.3855,0.3937,1,1,1
778022,2025-05-07,Washington Nationals,Cleveland Guardians,0.4444,0.2667,0.25,0.2667,0.2812,0.2619,0,0,0
778015,2025-05-07,Milwaukee Brewers,Houston Astros,0.1667,0.3333,0.1875,0.1333,0.289,0.386,0,0,0
778016,2025-05-07,St. Louis Cardinals,Pittsburgh Pirates,0.2,0.3333,0.3333,0.4667,0.2947,0.2947,0,0,0
778020,2025-05-07,Chicago Cubs,San Francisco Giants,0.2778,0.3333,0.2105,0.2667,0.3083,0.3083,1,0,1
778010,2025-05-07,Athletics,Seattle Mariners,0.3529,0.4,0.5882,0.5333,0.28,0.3562,1,1,0
778014,2025-05-07,Arizona Diamondbacks,New York Mets,0.3889,0.2667,0.1905,0.2667,0.4312,0.2612,0,0,0
778017,2025-05-07,Miami Marlins,Los Angeles Dodgers,0.2381,0.2667,0.3333,0.4667,0.3043,0.3222,0,0,0
778018,2025-05-07,Boston Red Sox,Texas Rangers,0.4444,0.5333,0.4375,0.2667,0.4304,0.2486,0,0,0
778021,2025-05-07,Tampa Bay Rays,Philadelphia Phillies,0.3043,0.0667,0.125,0.3333,0.2601,0.3553,0,0,0
778019,2025-05-07,New York Yankees,San Diego Padres,0.4211,0.4667,0.3529,0.2667,0.2479,0.2479,0,0,0
778023,2025-05-07,Atlanta Braves,Cincinnati Reds,0.25,0.2,0.2778,0.3333,0.2593,0.2475,1,0,1
778011,2025-05-07,Minnesota Twins,Baltimore Orioles,0.4,0.4,0.2941,0.0667,0.3225,0.3225,0,0,0
778012,2025-05-07,Kansas City Royals,Chicago White Sox,0.3333,0.2667,0.4706,0.5333,0.2019,0.3068,0,0,0
778013,2025-05-08,Colorado Rockies,Detroit Tigers,0.2667,0.1333,0.3158,0.2,0.3217,0.3717,1,1,0
778009,2025-05-08,Los Angeles Angels,Toronto Blue Jays,0.2857,0.2,0.25,0.2667,0.2927,0.2927,0,0,0
778007,2025-05-08,Minnesota Twins,Baltimore Orioles,0.375,0.3333,0.2778,0.0,0.3378,0.3833,1,1,0
778006,2025-05-08,Boston Red Sox,Texas Rangers,0.4211,0.4667,0.4118,0.2667,0.3021,0.2862,0,0,0
778008,2025-05-08,Kansas City Royals,Chicago White Sox,0.3158,0.2667,0.4444,0.5333,0.2013,0.3538,1,1,0
778004,2025-05-08,Colorado Rockies,Detroit Tigers,0.3125,0.2,0.3,0.2,0.338,0.2588,1,0,1
778029,2025-05-08,Colorado Rockies,Detroit Tigers,0.2941,0.2,0.3333,0.2667,0.296,0.3022,0,0,0
778005,2025-05-08,Tampa Bay Rays,Philadelphia Phillies,0.2917,0.0667,0.1176,0.3333,0.2924,0.2469,1,1,1
778003,2025-05-08,Atlanta Braves,Cincinnati Reds,0.2353,0.1333,0.3158,0.4,0.2478,0.2932,1,1,0
778000,2025-05-09,Los Angeles Angels,Toronto Blue Jays,0.2667,0.2,0.2353,0.2,0.2935,0.339,1,1,0
777999,2025-05-09,Arizona Diamondbacks,Los Angeles Dodgers,0.3684,0.2667,0.3158,0.4667,0.2483,0.2937,0,0,0
777996,2025-05-09,Detroit Tigers,Texas Rangers,0.25,0.2,0.3889,0.2,0.2479,0.2727,0,0,0
777998,2025-05-09,Pittsburgh Pirates,Atlanta Braves,0.3158,0.4667,0.3158,0.2,0.293,0.307,0,0,0
777995,2025-05-09,Washington Nationals,St. Louis Cardinals,0.4211,0.2,0.2941,0.3333,0.2927,0.3381,1,0,1
778002,2025-05-09,Tampa Bay Rays,Milwaukee Brewers,0.32,0.1333,0.3158,0.3333,0.2929,0.2722,1,0,1
778001,2025-05-09,New York Mets,Chicago Cubs,0.3125,0.2,0.2105,0.2667,0.2932,0.2022,1,1,0
777997,2025-05-09,Cleveland Guardians,Philadelphia Phillies,0.3125,0.2667,0.1667,0.3333,0.3843,0.2934,0,0,0
777990,2025-05-09,Kansas City Royals,Boston Red Sox,0.35,0.3333,0.3158,0.4667,0.2021,0.3026,0,0,0
777991,2025-05-09,Chicago White Sox,Miami Marlins,0.4118,0.4667,0.2857,0.2667,0.3199,0.2927,1,0,1
777989,2025-05-10,Houston Astros,Cincinnati Reds,0.1111,0.1333,0.3,0.4,0.2929,0.3384,0,0,0
777992,2025-05-10,Minnesota Twins,San Francisco Giants,0.4118,0.4,0.25,0.3333,0.3541,0.3835,1,1,0
777993,2025-05-10,Colorado Rockies,San Diego Padres,0.2778,0.2,0.3333,0.2667,0.2928,0.2928,1,0,1
777986,2025-05-10,Los Angeles Angels,Baltimore Orioles,0.3125,0.2667,0.2632,0.0,0.307,0.3385,1,0,1
777988,2025-05-10,Arizona Diamondbacks,Los Angeles Dodgers,0.35,0.2667,0.3,0.4667,0.3388,0.3388,1,1,1
777984,2025-05-10,Seattle Mariners,Toronto Blue Jays,0.2222,0.5333,0.2222,0.2,0.2032,0.3396,1,0,1
777994,2025-05-10,Athletics,New York Yankees,0.3889,0.4667,0.5,0.4,0.3398,0.2035,0,0,0
777980,2025-05-10,Washington Nationals,St. Louis Cardinals,0.4,0.1333,0.3333,0.4,0.3395,0.2486,0,0,0
777985,2025-05-10,Pittsburgh Pirates,Atlanta Braves,0.3,0.4667,0.3,0.2,0.2937,0.373,0,0,0
777972,2025-05-10,Athletics,New York Yankees,0.3684,0.4,0.4706,0.4,0.2024,0.2806,0,0,0
777981,2025-05-10,Tampa Bay Rays,Milwaukee Brewers,0.3077,0.1333,0.35,0.4,0.4293,0.3025,0,0,0
777987,2025-05-10,Detroit Tigers,Texas Rangers,0.2353,0.2,0.3684,0.2,0.2017,0.2926,1,1,1
777983,2025-05-10,Cleveland Guardians,Philadelphia Phillies,0.2941,0.2667,0.1579,0.3333,0.3389,0.2785,0,0,0
777979,2025-05-10,Houston Astros,Cincinnati Reds,0.1053,0.1333,0.2857,0.3333,0.2966,0.2931,1,1,1
777977,2025-05-10,Kansas City Royals,Boston Red Sox,0.3333,0.2667,0.3,0.4,0.2939,0.2811,0,0,0
777978,2025-05-10,Chicago White Sox,Miami Marlins,0.3889,0.4,0.3333,0.3333,0.2599,0.3229,1,1,0
777982,2025-05-10,New York Mets,Chicago Cubs,0.3529,0.2,0.2,0.2,0.2029,0.2976,1,0,1
777974,2025-05-10,Minnesota Twins,San Francisco Giants,0.4444,0.4667,0.2381,0.3333,0.3395,0.3247,0,0,0
777975,2025-05-11,Arizona Diamondbacks,Los Angeles Dodgers,0.381,0.2667,0.3333,0.4667,0.2601,0.3077,0,0,0
777976,2025-05-11,Colorado Rockies,San Diego Padres,0.2632,0.1333,0.3684,0.2667,0.3208,0.2784,1,0,1
777973,2025-05-11,Los Angeles Angels,Baltimore Orioles,0.2941,0.2667,0.3,0.0667,0.3391,0.3211,1,1,0
777970,2025-05-11,Seattle Mariners,Toronto Blue Jays,0.2105,0.4667,0.2632,0.2667,0.3214,0.2484,0,0,0
777968,2025-05-11,New York Mets,Chicago Cubs,0.3333,0.2,0.2381,0.2,0.248,0.248,0,0,0
777962,2025-05-11,Washington Nationals,St. Louis Cardinals,0.381,0.1333,0.3158,0.3333,0.2804,0.3386,1,0,1
777967,2025-05-11,Pittsburgh Pirates,Atlanta Braves,0.2857,0.4667,0.2857,0.2,0.2025,0.3676,0,0,0
777969,2025-05-11,Detroit Tigers,Texas Rangers,0.2778,0.2,0.4,0.2667,0.293,0.2368,0,0,0
777964,2025-05-11,Tampa Bay Rays,Milwaukee Brewers,0.2963,0.1333,0.3333,0.4,0.2927,0.2472,1,1,0
777963,2025-05-11,Houston Astros,Cincinnati Reds,0.15,0.2,0.3182,0.3333,0.2475,0.3403,0,0,0
777965,2025-05-11,Kansas City Royals,Boston Red Sox,0.3182,0.2667,0.2857,0.4,0.2364,0.3198,0,0,0
777956,2025-05-11,Minnesota Twins,San Francisco Giants,0.4211,0.4667,0.2273,0.3333,0.2585,0.2923,1,0,1
777966,2025-05-11,Chicago White Sox,Miami Marlins,0.4211,0.4667,0.3125,0.2667,0.3834,0.3834,0,0,0
777955,2025-05-11,Colorado Rockies,San Diego Padres,0.25,0.1333,0.4,0.2667,0.3376,0.2012,1,1,1
777957,2025-05-11,Athletics,New York Yankees,0.35,0.4,0.4444,0.3333,0.2802,0.2778,0,0,0
777961,2025-05-11,Los Angeles Angels,Baltimore Orioles,0.3333,0.3333,0.2857,0.0667,0.3835,0.2465,1,1,1
777954,2025-05-11,Arizona Diamondbacks,Los Angeles Dodgers,0.3636,0.2,0.3182,0.4667,0.3241,0.2621,1,0,1
777958,2025-05-11,Seattle Mariners,Toronto Blue Jays,0.2,0.4,0.25,0.2667,0.2936,0.3413,0,0,0
777971,2025-05-11,Cleveland Guardians,Philadelphia Phillies,0.2778,0.2,0.15,0.3333,0.3388,0.1936,0,0,0
777960,2025-05-12,Cleveland Guardians,Milwaukee Brewers,0.2632,0.1333,0.3182,0.3333,0.2368,0.2802,0,0,0
777951,2025-05-12,Detroit Tigers,Boston Red Sox,0.2632,0.2,0.2727,0.3333,0.4018,0.4103,1,1,0
777953,2025-05-12,Philadelphia Phillies,St. Louis Cardinals,0.5789,0.3333,0.35,0.4,0.3383,0.2474,0,0,0
777950,2025-05-12,New York Mets,Pittsburgh Pirates,0.3158,0.2,0.3158,0.4,0.2471,0.1929,0,0,0
777959,2025-05-12,Atlanta Braves,Washington Nationals,0.2778,0.2,0.1579,0.1333,0.2922,0.3665,0,0,0
777952,2025-05-12,Chicago Cubs,Miami Marlins,0.2632,0.2,0.2941,0.2,0.2711,0.2464,0,0,0
777949,2025-05-13,Texas Rangers,Colorado Rockies,0.15,0.2667,0.1053,0.2,0.2354,0.3054,0,0,0
777948,2025-05-13,Houston Astros,Kansas City Royals,0.1429,0.1333,0.2632,0.2667,0.3372,0.1916,0,0,0
777947,2025-05-13,San Diego Padres,Los Angeles Angels,0.3333,0.3333,0.35,0.4,0.2348,0.2782,0,0,0
777941,2025-05-13,Seattle Mariners,New York Yankees,0.1905,0.3333,0.4211,0.2667,0.4196,0.2838,1,1,0
777939,2025-05-13,San Francisco Giants,Arizona Diamondbacks,0.2941,0.3333,0.2778,0.2,0.2347,0.4086,0,0,0
777944,2025-05-13,Cleveland Guardians,Milwaukee Brewers,0.25,0.1333,0.3043,0.3333,0.245,0.2695,1,1,0
777940,2025-05-13,Detroit Tigers,Boston Red Sox,0.3,0.2667,0.2609,0.2667,0.293,0.284,1,1,0
777945,2025-05-13,Cincinnati Reds,Chicago White Sox,0.3158,0.3333,0.4211,0.4667,0.22,0.2909,0,0,0
777935,2025-05-13,Toronto Blue Jays,Tampa Bay Rays,0.3158,0.2667,0.0,0.2,0.278,0.2451,0,0,0
777943,2025-05-13,New York Mets,Pittsburgh Pirates,0.3,0.2,0.3,0.3333,0.2448,0.2777,1,1,0
777942,2025-05-13,Atlanta Braves,Washington Nationals,0.2632,0.1333,0.15,0.1333,0.2344,0.2583,1,0,1
777936,2025-05-13,Chicago Cubs,Miami Marlins,0.25,0.2,0.2778,0.2,0.3362,0.284,0,0,0
777934,2025-05-14,Texas Rangers,Colorado Rockies,0.1429,0.2,0.1,0.2,0.2695,0.3647,1,1,1
777931,2025-05-14,Houston Astros,Kansas City Royals,0.1364,0.1333,0.25,0.2,0.3655,0.1916,0,0,0
777932,2025-05-14,San Diego Padres,Los Angeles Angels,0.3158,0.3333,0.3333,0.4,0.2347,0.2782,1,0,1
777926,2025-05-14,Seattle Mariners,New York Yankees,0.2273,0.3333,0.4,0.2667,0.382,0.235,0,0,0
777930,2025-05-14,San Francisco Giants,Arizona Diamondbacks,0.2778,0.3333,0.2632,0.2,0.2908,0.2347,1,0,1
777937,2025-05-14,Los Angeles Dodgers,Athletics,0.4444,0.5333,0.3,0.4,0.3001,0.4088,0,0,0
777924,2025-05-14,Baltimore Orioles,Minnesota Twins,0.2941,0.1333,0.25,0.4,0.4085,0.3215,0,0,0
777938,2025-05-14,Baltimore Orioles,Minnesota Twins,0.2778,0.1333,0.2381,0.3333,0.2925,0.3042,1,0,1
777922,2025-05-14,Philadelphia Phillies,St. Louis Cardinals,0.55,0.3333,0.3333,0.4,0.278,0.3214,0,0,0
777933,2025-05-14,Philadelphia Phillies,St. Louis Cardinals,0.5238,0.3333,0.3182,0.4,0.2776,0.2776,1,1,1
777925,2025-05-14,Cleveland Guardians,Milwaukee Brewers,0.2857,0.2,0.2917,0.3333,0.3653,0.2752,0,0,0
777916,2025-05-14,San Francisco Giants,Arizona Diamondbacks,0.2632,0.3333,0.3,0.2,0.4085,0.365,1,0,1
777915,2025-05-14,Seattle Mariners,New York Yankees,0.2174,0.3333,0.381,0.2667,0.2348,0.1913,0,0,0
777927,2025-05-14,Detroit Tigers,Boston Red Sox,0.3333,0.3333,0.25,0.2,0.2345,0.2839,1,0,1
777923,2025-05-14,Toronto Blue Jays,Tampa Bay Rays,0.3,0.2667,0.0,0.2,0.3652,0.3217,0,0,0
777919,2025-05-14,New York Mets,Pittsburgh Pirates,0.3333,0.2,0.2857,0.2667,0.2779,0.2779,0,0,0
777928,2025-05-14,Cincinnati Reds,Chicago White Sox,0.3,0.2667,0.4,0.4667,0.3211,0.3811,0,0,0
777929,2025-05-14,Atlanta Braves,Washington Nationals,0.25,0.1333,0.1905,0.2,0.2899,0.3208,1,0,1
777921,2025-05-14,Chicago Cubs,Miami Marlins,0.2381,0.2,0.2632,0.2,0.234,0.2922,0,0,0
777918,2025-05-15,Texas Rangers,Colorado Rockies,0.1818,0.2,0.1429,0.2667,0.256,0.3207,1,1,0
777920,2025-05-15,Houston Astros,Kansas City Royals,0.1304,0.1333,0.2381,0.2,0.2921,0.1905,0,0,0
777914,2025-05-15,San Diego Padres,Los Angeles Angels,0.3,0.3333,0.3636,0.4667,0.2771,0.3352,1,1,0
777917,2025-05-15,Los Angeles Dodgers,Athletics,0.4211,0.4667,0.2857,0.4,0.2773,0.2576,1,1,0
777909,2025-05-15,Atlanta Braves,Washington Nationals,0.2381,0.1333,0.2273,0.2667,0.3516,0.321,0,0,0
777911,2025-05-15,Baltimore Orioles,Minnesota Twins,0.2632,0.1333,0.2727,0.3333,0.3207,0.3353,0,0,0
777912,2025-05-15,Cincinnati Reds,Chicago White Sox,0.2857,0.2667,0.381,0.4,0.3204,0.3539,1,1,0
777913,2025-05-15,Toronto Blue Jays,Tampa Bay Rays,0.2857,0.2,0.0,0.2,0.3207,0.3207,1,0,1
777910,2025-05-16,Texas Rangers,Houston Astros,0.2174,0.2667,0.1765,0.1333,0.3209,0.2774,0,0,0
777946,2025-05-16,Los Angeles Dodgers,Athletics,0.45,0.4667,0.2727,0.3333,0.2915,0.3206,1,1,1
777900,2025-05-16,Chicago Cubs,Chicago White Sox,0.2273,0.2,0.3636,0.3333,0.2926,0.245,1,0,1
777902,2025-05-16,Cincinnati Reds,Cleveland Guardians,0.3182,0.3333,0.2381,0.2,0.3215,0.3215,0,0,0
777905,2025-05-16,Philadelphia Phillies,Pittsburgh Pirates,0.5455,0.4,0.2727,0.2,0.2581,0.2777,0,0,0
777907,2025-05-16,Baltimore Orioles,Washington Nationals,0.25,0.1333,0.2174,0.2667,0.29,0.3075,0,0,0
777904,2025-05-16,New York Yankees,New York Mets,0.4,0.2,0.1818,0.2,0.2656,0.2337,0,0,0
777906,2025-05-16,Toronto Blue Jays,Detroit Tigers,0.2727,0.2,0.3182,0.3333,0.2334,0.2334,0,0,0
777908,2025-05-16,Boston Red Sox,Atlanta Braves,0.4,0.2667,0.2727,0.1333,0.265,0.3484,0,0,0
777903,2025-05-16,Miami Marlins,Tampa Bay Rays,0.2273,0.1333,0.0667,0.2667,0.2763,0.4067,1,1,0
777901,2025-05-16,Kansas City Royals,St. Louis Cardinals,0.3043,0.1333,0.3478,0.4,0.2765,0.233,0,0,0
777895,2025-05-17,Texas Rangers,Houston Astros,0.2083,0.2667,0.1667,0.1333,0.223,0.3345,0,0,0
777898,2025-05-17,Milwaukee Brewers,Minnesota Twins,0.1579,0.2667,0.2609,0.2667,0.2759,0.3194,1,0,1
777897,2025-05-17,Arizona Diamondbacks,Colorado Rockies,0.3478,0.2667,0.1364,0.2,0.2432,0.29,0,0,0
777896,2025-05-17,San Diego Padres,Seattle Mariners,0.3333,0.4,0.5556,0.2667,0.2555,0.2969,1,0,1
777899,2025-05-17,Los Angeles Dodgers,Los Angeles Angels,0.4762,0.4667,0.3478,0.4667,0.2886,0.3195,1,0,1
777891,2025-05-17,San Francisco Giants,Athletics,0.25,0.2667,0.3043,0.4,0.3064,0.1893,0,0,0
777888,2025-05-17,New York Yankees,New York Mets,0.381,0.2,0.1739,0.2,0.3173,0.2325,0,0,0
777881,2025-05-17,Chicago Cubs,Chicago White Sox,0.2174,0.2,0.3913,0.3333,0.2322,0.3626,1,0,1
777886,2025-05-17,Toronto Blue Jays,Detroit Tigers,0.2609,0.2,0.3043,0.2667,0.2897,0.2759,0,0,0
777890,2025-05-17,Baltimore Orioles,Washington Nationals,0.2381,0.1333,0.2083,0.2667,0.3521,0.3474,1,0,1
777889,2025-05-17,Miami Marlins,Tampa Bay Rays,0.2609,0.2,0.0625,0.2667,0.3628,0.2758,0,0,0
777894,2025-05-17,Philadelphia Phillies,Pittsburgh Pirates,0.5217,0.3333,0.2609,0.2,0.1807,0.1886,1,1,0
777892,2025-05-17,Cincinnati Reds,Cleveland Guardians,0.3043,0.3333,0.2273,0.2,0.2713,0.2894,0,0,0
777882,2025-05-17,Texas Rangers,Houston Astros,0.2,0.2667,0.1579,0.1333,0.2223,0.232,1,0,1
777885,2025-05-17,Kansas City Royals,St. Louis Cardinals,0.2917,0.0667,0.3333,0.3333,0.2712,0.3191,0,0,0
777893,2025-05-17,Boston Red Sox,Atlanta Braves,0.381,0.2,0.2609,0.1333,0.2963,0.2754,1,0,1
777883,2025-05-17,Milwaukee Brewers,Minnesota Twins,0.15,0.2,0.2917,0.3333,0.2809,0.2881,1,0,1
777887,2025-05-18,Arizona Diamondbacks,Colorado Rockies,0.3333,0.2667,0.1304,0.2,0.3476,0.3627,1,1,1
