fecha,id_partido,equipo_local,equipo_visitante,prob_yrfi_predicha,prob_local_anota,prob_visitante_anota,game_yrfi_real,prediccion
2025-05-18,777874,113,114,0.7524867776689823,0.5043986411730731,0.5005800167358826,0,1
2025-05-18,777875,135,136,0.7604221721203771,0.5068746207949899,0.5141644742238632,0,1
2025-05-18,777887,109,115,0.7525535265522364,0.500653022747951,0.5044598551302271,1,1
2025-05-18,777871,141,116,0.7529921974248651,0.504097482332117,0.5019025034662931,1,1
2025-05-18,777879,137,133,0.7500763968372366,0.5044033831857231,0.4957116439388015,0,1
2025-05-18,777873,110,120,0.7469969347488947,0.5001799152367694,0.4938117275320076,1,1
2025-05-18,777880,143,134,0.7490783743540246,0.4836952063119325,0.5140048500158357,0,1
2025-05-18,777870,109,115,0.7529717881070136,0.4984477446627831,0.5074726326833127,1,1
2025-05-18,777864,118,138,0.7459894676593111,0.4939583694509707,0.4980441983298875,0,1
2025-05-18,777877,146,139,0.7438043916500507,0.5006309732599031,0.4869613559687402,0,1
2025-05-18,777868,135,136,0.760380124515794,0.5058565406705358,0.5150803456766139,1,1
2025-05-18,777866,119,108,0.7411706487821593,0.4963126854834944,0.4861308916102175,1,1
2025-05-18,777878,147,121,0.7444787317876418,0.4904126057514886,0.4985722349172793,1,1
2025-05-18,777867,137,133,0.747054948175081,0.507471767930874,0.4864354257170413,1,1
2025-05-18,777872,112,145,0.7500194163473665,0.5045329687492318,0.4954647476309839,1,1
2025-05-18,777865,158,142,0.7489957711693931,0.5071310707743762,0.4907282363589548,0,1
2025-05-19,777858,139,117,0.7527228960222768,0.4960899403703249,0.5092832555090331,0,1
2025-05-19,777859,134,113,0.7505382584677687,0.496098405150435,0.5049395674036203,1,1
2025-05-19,777863,146,112,0.7532533504077991,0.5015576431636491,0.5049645235643304,1,1
2025-05-19,777857,145,136,0.7562386033301026,0.4929240064881955,0.5192803449800416,0,1
2025-05-19,777860,158,110,0.7628718439149607,0.5124721084899416,0.5136110975095932,0,1
2025-05-19,777862,138,116,0.7547100680156105,0.5084737248502992,0.5009627269474389,1,1
2025-05-19,777856,111,121,0.74477589606667,0.4895067586666158,0.5000441077991616,1,1
2025-05-20,777847,134,113,0.7510499301974928,0.4997496069013835,0.5023490771082101,0,1
2025-05-20,777852,115,143,0.7520358372881248,0.5038055330121531,0.5002681827204889,1,1
2025-05-20,777855,137,118,0.7562223278440621,0.4979764783709184,0.5144098599904802,0,1
2025-05-20,777850,146,112,0.7505603507755523,0.4986080582214693,0.5025056678421299,1,1
2025-05-20,777853,133,108,0.7415543314818024,0.4988769594852483,0.4842670409791511,1,1
2025-05-20,777854,119,109,0.7428338985701236,0.4908192445284491,0.4949414354992351,1,1
2025-05-20,777840,138,116,0.752492945191308,0.5045413415980683,0.5004486234895779,1,1
2025-05-20,777846,145,136,0.7556805913562836,0.4962257447063889,0.5150220439483921,0,1
2025-05-20,777848,139,117,0.7535913686949519,0.499609380281413,0.507567445121923,0,1
2025-05-20,777849,147,140,0.744429913984895,0.4909146846301771,0.4979818150334053,0,1
2025-05-20,777845,141,135,0.753561461411022,0.5027018999941987,0.5044450429508918,1,1
2025-05-20,777841,120,144,0.7517957196241299,0.4985508230730811,0.5050260489069598,1,1
2025-05-20,777844,158,110,0.7589076306792869,0.5091171226935353,0.5088596883973284,0,1
2025-05-20,777851,111,121,0.7475739118275855,0.4930215886111327,0.5020969680328334,0,1
2025-05-21,777834,134,113,0.7495071568606069,0.4981224002219363,0.5008885767163864,1,1
2025-05-21,777833,146,112,0.7523700563755176,0.5044314711290199,0.5003114015560254,1,1
2025-05-21,777842,115,143,0.7506398556756568,0.5005322159673175,0.50074829188978,1,1
2025-05-21,777836,137,118,0.7510226770048377,0.4987728954298371,0.5032644469443095,0,1
2025-05-21,777861,142,114,0.7512747838334987,0.4997869186985955,0.5027614721322504,1,1
2025-05-21,777843,133,108,0.7525447419140787,0.5056409502295263,0.4994422410173082,0,1
2025-05-21,777838,119,109,0.747364753353887,0.4967565499913248,0.4979860211955902,0,1
2025-05-21,777832,139,117,0.7533943897556113,0.4971657211355917,0.5095688169841597,1,1
2025-05-21,777837,141,135,0.7537869072179754,0.5018663673297876,0.5057288313133653,0,1
2025-05-21,777826,158,110,0.757848430537841,0.5104402682644967,0.5053686940228422,0,1
2025-05-21,777827,138,116,0.7516647861833513,0.5072842622773861,0.4959868443324314,0,1
2025-05-21,777830,145,136,0.749248529392751,0.4936033746774607,0.5048318687994063,1,1
2025-05-21,777819,137,118,0.7543471307912675,0.5048283983308577,0.5039035591284374,1,1
2025-05-21,777831,111,121,0.7422596799759904,0.4878375551670717,0.496760602765229,0,1
2025-05-21,777835,147,140,0.7468914968712896,0.4919824447812084,0.5017721326191132,0,1
2025-05-21,777829,142,114,0.752890554920619,0.5020097550325808,0.5037865749849215,0,1
2025-05-22,777816,141,135,0.7473969791380686,0.5029765254180104,0.4917684299028781,0,1
2025-05-22,777823,115,143,0.7476274559718525,0.4981977007562783,0.4970677806608215,1,1
2025-05-22,777828,133,108,0.7387834020915953,0.5008792864645173,0.4766464487957288,0,1
2025-05-22,777824,119,109,0.7443601347649702,0.494310082986567,0.4944730819534236,0,1
2025-05-22,777818,147,140,0.7438801748996917,0.4865339485315474,0.501194237929001,0,1
2025-05-22,777812,133,108,0.7466372179244934,0.5096353629915636,0.4833175907194391,1,1
2025-05-22,777821,116,114,0.7519614839322305,0.5049275606670269,0.4989854082728585,0,1
2025-05-22,777814,134,158,0.7557101743787192,0.5010783414897659,0.5103643599062762,1,1
2025-05-22,777820,120,144,0.7549650576596479,0.501583594333914,0.5083730399827304,1,1
2025-05-22,777817,115,143,0.7514990081717133,0.4998665947746018,0.503130586295684,0,1
2025-05-23,777806,134,158,0.7457374583313283,0.493100554832282,0.4983964885095827,0,1
2025-05-23,777801,120,137,0.7525925969255165,0.4966853725679679,0.5084438448833011,0,1
2025-05-23,777822,117,136,0.7621830267015209,0.5119958065123872,0.5126743243764449,1,1
2025-05-23,777815,111,110,0.7570279756186501,0.4931411851531204,0.5206317474132299,0,1
2025-05-23,777811,113,112,0.7488514475740331,0.5006545328567633,0.4970444933388667,1,1
2025-05-23,777813,144,135,0.7524292409512833,0.5007472505024071,0.504117384835934,1,1
2025-05-23,777807,116,114,0.7576998593914374,0.5016820035810562,0.5137640174551169,1,1
2025-05-23,777808,121,119,0.7431091113947748,0.5000526691792289,0.4861640961589223,0,1
2025-05-23,777805,145,140,0.7547882601935634,0.493006099023904,0.5163418350115458,0,1
2025-05-23,777810,139,141,0.7516670653246786,0.4984979968204606,0.5048216495629484,0,1
2025-05-24,777786,138,109,0.7505151432119279,0.5156472080689094,0.4849108729333667,1,1
2025-05-24,777798,108,146,0.7543943541668945,0.5111075173790574,0.4976285081815564,0,1
2025-05-24,777790,111,110,0.7544666216931407,0.4945316767400035,0.5142457657419516,0,1
2025-05-24,777809,111,110,0.7534454699441433,0.4959003907718564,0.5109011680580932,1,1
2025-05-24,777804,133,143,0.7405789487537897,0.4895675083883675,0.4917622692334537,1,1
2025-05-24,777800,117,136,0.7637999960241117,0.5202965049486435,0.5076125014461257,0,1
2025-05-24,777802,115,147,0.7620662394619495,0.5069641189590073,0.5174108626015641,1,1
2025-05-24,777797,138,109,0.7547682969852876,0.5157435036241732,0.4935912995488438,0,1
2025-05-24,777799,142,118,0.7542729248534797,0.4967658051386848,0.5117043363592584,1,1
2025-05-24,777788,142,118,0.7514435394583784,0.4908361344366923,0.5118340531360489,0,1
2025-05-24,777789,121,119,0.745370198682023,0.4952233012120554,0.4955595178434607,0,1
2025-05-24,777793,120,137,0.7556366646998065,0.4986959668884164,0.5125446452456499,1,1
2025-05-24,777791,113,112,0.7458978863372367,0.4995354617613639,0.4922674950016139,1,1
2025-05-24,777787,117,136,0.765484441323061,0.5212580737547524,0.5101420079995198,1,1
2025-05-24,777803,144,135,0.7518891677297352,0.5071166304428845,0.4966135041374864,0,1
2025-05-24,777792,145,140,0.7583305037767849,0.4960696841528471,0.5204307249962792,1,1
2025-05-24,777782,115,147,0.7660433979602873,0.4985640903549002,0.5334267100948162,1,1
2025-05-24,777795,139,141,0.7531341770954276,0.500674485910307,0.5056014244442787,1,1
2025-05-24,777796,116,114,0.7541969931813759,0.5058811838084789,0.5025427108540823,1,1
2025-05-24,777794,134,158,0.7589064445347173,0.4972404120477997,0.5204595571269252,1,1
2025-05-25,777776,134,158,0.7543576346486052,0.4930772524667078,0.5154244575791851,1,1
2025-05-25,777778,120,137,0.7506972080913743,0.4988096671229258,0.5025786102507056,0,1
2025-05-25,777785,111,110,0.7589316931841477,0.5062377097644967,0.5117725440294901,0,1
2025-05-25,777775,139,141,0.7615236512759425,0.5057225079001813,0.5175253728205421,1,1
2025-05-25,777781,108,146,0.7491990196530659,0.4968453042044028,0.5015429997123189,0,1
2025-05-25,777784,133,143,0.7556903090707414,0.5028007771339776,0.508628172182217,1,1
2025-05-25,777780,116,114,0.7513972817793821,0.4975422829106292,0.5052265896905321,0,1
2025-05-25,777772,142,118,0.7499207415764146,0.4867879945958832,0.5127174427132382,1,1
2025-05-25,777779,113,112,0.757601117716163,0.5071964581814233,0.5081226863968543,1,1
2025-05-25,777777,145,140,0.75346493574473,0.4930696047880313,0.5136707789001614,0,1
2025-05-25,777766,138,109,0.7446573107778662,0.5007866341889351,0.4885099103721269,1,1
2025-05-25,777768,115,147,0.759980667169391,0.4913089659222138,0.5281628400120248,1,1
2025-05-25,777765,133,143,0.7389450448551934,0.4944926458948397,0.4835783237873537,1,1
2025-05-25,777767,108,146,0.7586314356748434,0.5086386772657717,0.5087758169852734,0,1
2025-05-25,777783,144,135,0.7504899702382593,0.5077670071118376,0.4931058393754793,1,1
2025-05-25,777773,121,119,0.7460262519753809,0.4987929430976814,0.4932757938519677,1,1
2025-05-25,777774,117,136,0.7562126092839689,0.5043314771428916,0.5081644698541604,1,1
2025-05-26,777759,140,141,0.7653081104205607,0.5148065692087981,0.5162921122062005,1,1
2025-05-26,777770,116,137,0.7594668199102969,0.5027645397139437,0.5162589973946629,0,1
2025-05-26,777764,158,111,0.7607926889585644,0.509287601949157,0.5125305331766834,1,1
2025-05-26,777771,110,138,0.7502882022560787,0.5097751306085921,0.4906178504286671,1,1
2025-05-26,777758,121,145,0.7562242598470905,0.4979362185825339,0.514452646903422,0,1
2025-05-26,777760,118,113,0.737472707971969,0.5021927059919402,0.4726326930360717,1,1
2025-05-26,777769,114,119,0.7484973076950763,0.499650889609206,0.4973455791527453,1,1
2025-05-26,777762,139,142,0.7409125711991398,0.5006823774393305,0.4811169942847755,0,1
2025-05-26,777757,112,115,0.7398509426739162,0.5101093460047994,0.4689650533144638,1,1
2025-05-27,777753,114,119,0.7498828578464616,0.5058715394140462,0.4938216231120521,0,1
2025-05-27,777761,109,134,0.7462213752728,0.4952722875393759,0.4971969668754845,0,1
2025-05-27,777756,135,146,0.749470168837519,0.5040180321990725,0.494881170230293,1,1
2025-05-27,777763,108,147,0.7571843867478649,0.5001221937838759,0.5142500622499074,1,1
2025-05-27,777747,158,111,0.7654525712067352,0.5094136632173265,0.5219038705165411,0,1
2025-05-27,777754,110,138,0.7471509397011078,0.4971206424986216,0.497197376414085,1,1
2025-05-27,777746,139,142,0.7572952580454244,0.503810747297441,0.5108625577183449,1,1
2025-05-27,777749,121,145,0.7542884363423634,0.5006838969921961,0.5079037864440828,1,1
2025-05-27,777750,118,113,0.7482172991177916,0.5073438973467223,0.4889280787831659,0,1
2025-05-27,777748,143,144,0.7437887680803005,0.4882565111716627,0.4993366061064926,0,1
2025-05-27,777755,116,137,0.7561922294997889,0.5065776285245635,0.5058842391536188,1,1
2025-05-28,777739,114,119,0.7537538572551123,0.5070252591104947,0.5004893307503541,1,1
2025-05-28,777751,112,115,0.7574376701774952,0.5153170096866337,0.499544372981443,0,1
2025-05-28,777741,140,141,0.7541234315825193,0.5041222208285423,0.5041589303954979,0,1
2025-05-28,777752,117,133,0.7534032312736413,0.5040224428910843,0.5028065984199229,0,1
2025-05-28,777745,108,147,0.7669745995336716,0.4981011056711748,0.5357124650016484,0,1
2025-05-28,777743,136,120,0.7445568003963976,0.5118481988879233,0.4767135980617756,1,1
2025-05-28,777742,135,146,0.7507866622931736,0.5016446364617098,0.4999284527863248,1,1
2025-05-28,777736,158,111,0.7603824941421664,0.5177023129756554,0.5031750881157792,0,1
2025-05-28,777744,109,134,0.7472001823008946,0.5039100319957189,0.49041538026642,1,1
2025-05-28,777732,139,142,0.7399240532926563,0.5021016969458576,0.4776524741859532,0,1
2025-05-28,777737,121,145,0.7515764578787386,0.4953182089448948,0.5077620264406636,1,1
2025-05-28,777734,117,133,0.7606685378550154,0.5100046735083165,0.5115637860087904,0,1
2025-05-28,777729,109,134,0.7492695407037173,0.4875703485942098,0.5107026718527446,0,1
2025-05-28,777726,135,146,0.7592003065922694,0.5058654856030921,0.5126839223088331,0,1
2025-05-28,777740,110,138,0.7459627186611988,0.5047390864279583,0.4870637387744342,0,1
2025-05-28,777733,118,113,0.7408845818422296,0.497438056137566,0.4844109839150537,0,1
2025-05-28,777738,116,137,0.7645106744943344,0.4998046805474531,0.5292052597305316,0,1
2025-05-29,777730,136,120,0.7450799440512921,0.5147240648230386,0.4746905060195321,0,1
2025-05-29,777731,112,115,0.7480481423709913,0.5093638627480296,0.4864792083188592,1,1
2025-05-29,777728,108,147,0.7540299109117022,0.5020047260617146,0.5060794711100414,1,1
2025-05-29,777723,143,144,0.7412253299149067,0.4918269706947589,0.490774489864442,0,1
2025-05-29,777735,143,144,0.7543551274786162,0.4978233635354688,0.5108397032351112,0,1
2025-05-29,777727,141,133,0.7554369578956303,0.5056640751787521,0.5052695346938342,0,1
2025-05-29,777724,140,141,0.7609580688798886,0.5110303776660671,0.5111313255430374,0,1
2025-05-30,777725,117,139,0.7473355465898273,0.5064575310293402,0.4880593478872573,1,1
2025-05-30,777712,112,113,0.7410619260743091,0.4957689415097941,0.4864694080903775,1,1
2025-05-30,777715,143,158,0.7500699409817054,0.4910270974202786,0.508952131338372,1,1
2025-05-30,777720,110,145,0.7631519332821551,0.504695837809015,0.5218128883267525,0,1
2025-05-30,777722,136,120,0.7470278358038975,0.5100517916761115,0.4836757030676374,0,1
2025-05-30,777716,141,133,0.7639282126464728,0.5190464206494394,0.5091588928971094,0,1
2025-05-30,777721,114,108,0.751482209773991,0.5027064106550079,0.5002594130494564,0,1
2025-05-30,777719,144,111,0.7575683175902076,0.5096776640050963,0.50556671680502,1,1
2025-05-30,777718,121,115,0.7450127245681735,0.5097327192281144,0.4799015038687264,1,1
2025-05-30,777717,146,137,0.7618066473517329,0.5088613405397464,0.5150181154339706,1,1
2025-05-31,777702,143,158,0.7492729636851636,0.4917436412124376,0.5066917865760857,1,1
2025-05-31,777707,135,134,0.7491592549990673,0.5031560108785226,0.4951317707506721,0,1
2025-05-31,777708,119,147,0.7429911188017622,0.4843277117378093,0.5016042415923596,1,1
2025-05-31,777713,136,142,0.753007142210306,0.5065037186062373,0.4995041156295614,1,1
2025-05-31,777709,140,138,0.7481478372065751,0.5020949861126461,0.4941762871052267,1,1
2025-05-31,777710,109,120,0.743412451563221,0.5025897190561126,0.4841531060639165,1,1
2025-05-31,777714,117,139,0.7486933222228476,0.5124732071449821,0.4845274527263021,1,1
2025-05-31,777704,112,113,0.7468569682271459,0.5140073116464914,0.4791217278793313,0,1
2025-05-31,777703,114,108,0.7539172773002693,0.5093962388294517,0.4984084057721173,0,1
2025-05-31,777711,118,116,0.7484840912053228,0.4984938715906488,0.4984788927855753,1,1
2025-05-31,777699,110,145,0.7655055424439666,0.5109497659567468,0.52051048904049,1,1
2025-05-31,777697,140,138,0.7521924481186659,0.5149749323152487,0.4890830012885026,0,1
2025-05-31,777695,136,142,0.7475748023309909,0.509564349647794,0.4853041423727454,0,1
2025-05-31,777705,146,137,0.7635235543749557,0.5052932869157772,0.5219865844335435,0,1
2025-05-31,777706,144,111,0.7564416740000165,0.5037595242742963,0.5091929459325079,1,1
2025-05-31,777698,119,147,0.7461956792591318,0.4846537657107589,0.5075071789533652,1,1
2025-05-31,777700,121,115,0.7523072671165445,0.510851033002385,0.4936251538998689,1,1
2025-05-31,777694,118,116,0.7414024924845161,0.4990617351086696,0.4837736989974562,0,1
2025-05-31,777693,117,139,0.7480512712622207,0.5133963943558167,0.482230041423058,1,1
2025-05-31,777701,141,133,0.7513119102418494,0.5024839041333203,0.5001406148982324,1,1
2025-06-01,777685,141,133,0.7494116124514685,0.4929564244230731,0.5057853020553394,1,1
2025-06-01,777686,121,115,0.7428583616450908,0.5027517466397554,0.4828707056943321,0,1
2025-06-01,777691,135,134,0.7481940663090496,0.4983290459637781,0.4980655514037008,1,1
2025-06-01,777696,109,120,0.7288279456423215,0.4878259486763052,0.4705470656765126,1,1
2025-06-01,777678,140,138,0.7580207770086234,0.5170754797524988,0.4989295162164035,1,1
2025-06-01,777692,144,111,0.7616545604548064,0.5015921473479356,0.5217863477131426,1,1
2025-06-01,777684,110,145,0.7565775580426832,0.5027863376876598,0.5104268840376244,0,1
2025-06-01,777688,143,158,0.7397570645489097,0.4885745604199032,0.4911419821728823,1,1
2025-06-01,777677,118,116,0.7455833183198532,0.5030478689140733,0.4880458986578806,0,1
2025-06-01,777690,117,139,0.759466253009031,0.5321886910389912,0.4858316967044142,1,1
2025-06-01,777687,112,113,0.7376080092215322,0.5050870731517447,0.4698219089781029,0,1
2025-06-01,777679,109,120,0.7288825272372322,0.4990379511638854,0.4588063638899291,1,1
2025-06-01,777680,136,142,0.747028963584841,0.5082610853891159,0.4855582324304424,0,1
2025-06-01,777681,135,134,0.7471494520214637,0.4959092914283807,0.4984026809480217,1,1
2025-06-01,777682,119,147,0.7398788467214366,0.4904659035137181,0.4894921555351366,1,1
2025-06-01,777689,146,137,0.7606709300752408,0.5024466639742201,0.5189881112316393,0,1
2025-06-01,777683,114,108,0.7561963590974624,0.5041895885508249,0.5082724459336418,0,1
2025-06-02,777673,146,115,0.7534687567832621,0.5146558519836915,0.4920485922734273,1,1
2025-06-02,777670,111,108,0.7580312952305475,0.5145588493983098,0.5015488397109735,1,1
2025-06-02,777671,113,158,0.7546545795917392,0.5065988574684246,0.5027465498976631,1,1
2025-06-02,777674,145,116,0.74756580355783,0.4919409004191125,0.5031400940354966,1,1
2025-06-03,777676,137,135,0.7620748648906676,0.5077688024105357,0.5166394647992848,0,1
2025-06-03,777669,133,142,0.7453458651347906,0.5026587637679313,0.4879689912815051,0,1
2025-06-03,777675,119,121,0.7444770320359342,0.4924708111251664,0.4965354238432134,1,1
2025-06-03,777664,147,114,0.7526417017514504,0.502728981969885,0.50256843998584,0,1
2025-06-03,777666,146,115,0.7474170809378153,0.5092697755432376,0.4852917010730415,0,1
2025-06-03,777659,120,112,0.7483252210014106,0.5055884897738424,0.4909609226462662,1,1
2025-06-03,777663,134,117,0.7440490485188974,0.5053041869403762,0.4826094243691249,0,1
2025-06-03,777660,138,118,0.7485636144752779,0.4973699517506288,0.4997585472646146,1,1
2025-06-03,777667,111,108,0.754967963775817,0.4959665587722752,0.5138575812998957,0,1
2025-06-03,777668,113,158,0.7411069038693231,0.4939981637819559,0.4883554216607312,1,1
2025-06-03,777672,144,109,0.7476027288521964,0.5127131035626573,0.4820355872625893,1,1
2025-06-03,777662,139,140,0.7568370063454072,0.4950761012265845,0.5184165490179894,0,1
2025-06-03,777661,145,116,0.7432649267449509,0.5009707119513299,0.4855310511754778,0,1
2025-06-03,777665,141,143,0.7412381167259687,0.5084070275851241,0.4736257477341413,1,1
2025-06-04,777652,146,115,0.7541698074705105,0.5221161246080782,0.4855859233001335,1,1
2025-06-04,777655,136,110,0.7603544411594225,0.5133696657578268,0.5075408539548275,1,1
2025-06-04,777649,111,108,0.7596951737171707,0.4967849528698426,0.5224609684203776,1,1
2025-06-04,777658,133,142,0.7481135493392274,0.5004085084490081,0.4958151711535637,1,1
2025-06-04,777657,119,121,0.7425957705326365,0.4877496370156054,0.4975030803927313,1,1
2025-06-04,777647,113,158,0.7395629506041765,0.4999368375479532,0.4791916922678784,0,1
2025-06-04,777656,137,135,0.7536477572301119,0.5053879080641284,0.5019283863326401,0,1
2025-06-04,777648,134,117,0.757469528047116,0.5062551589675442,0.5087939117586818,0,1
2025-06-04,777653,147,114,0.7576182004230834,0.5084001242204462,0.506953090269683,1,1
2025-06-04,777651,141,143,0.7468157558024957,0.5033968869136983,0.4901678271326002,0,1
2025-06-04,777639,145,116,0.7483124385481892,0.4998341589626267,0.4967917822420739,1,1
2025-06-04,777646,139,140,0.7611766343798664,0.511615176031706,0.5109934750232163,1,1
2025-06-04,777650,120,112,0.7415226458681836,0.4972997237503854,0.4858221362833108,0,1
2025-06-04,777654,144,109,0.751176706626645,0.5226215524152419,0.4787714136818532,0,1
2025-06-05,777637,141,143,0.7506474065251534,0.5078177403327533,0.4933734636363605,0,1
2025-06-05,777645,136,110,0.758211829169149,0.5049594047860516,0.511579104484645,0,1
2025-06-05,777641,137,135,0.7593807972267872,0.5008575676258066,0.5179347874138917,1,1
2025-06-05,777643,133,142,0.7549170241713565,0.4983114311056882,0.5114838347447501,1,1
2025-06-05,777638,119,121,0.7362789605212038,0.4885872483911525,0.4843283851465197,1,1
2025-06-05,777640,144,109,0.7392772161350096,0.5027676729462353,0.4756519846369543,0,1
2025-06-05,777642,138,118,0.7473368049244637,0.4994027203606206,0.4952765319508929,1,1
2025-06-05,777634,145,116,0.7474652113657665,0.4990385985188303,0.4958997082657957,0,1
2025-06-05,777628,136,110,0.7654871132138608,0.5130784150708502,0.5183764818717939,0,1
2025-06-05,777636,133,142,0.7486707846066492,0.4940271623986028,0.503275281367284,1,1
2025-06-05,777633,137,135,0.7607673342223963,0.5074327380557832,0.5143147256004668,0,1
2025-06-05,777631,119,121,0.736467832551148,0.4886010242070819,0.484683818460433,0,1
2025-06-05,777630,134,117,0.7547077608206647,0.5074163444016762,0.5020292768719914,0,1
2025-06-05,777632,120,112,0.7445779428396184,0.4958203757595425,0.4933907582140535,1,1
2025-06-05,777644,147,114,0.7468904465223016,0.498491192345789,0.4953038718071395,0,1
2025-06-05,777629,139,140,0.7592978289552093,0.4986929425682387,0.5198508230106944,0,1
2025-06-05,777635,138,118,0.7507084190976938,0.5037595264402733,0.497639563508312,1,1
2025-06-06,777621,134,143,0.7425205879854682,0.5012328208755126,0.4837683336211113,1,1
2025-06-06,777624,120,140,0.7500921219028734,0.4887753992027575,0.5111583485861181,0,1
2025-06-06,777626,116,112,0.745947898484886,0.5108889735826435,0.4805839823812672,0,1
2025-06-06,777625,139,146,0.7502798481409778,0.5032892875769396,0.4972523329709676,1,1
2025-06-06,777618,145,118,0.7482953092837807,0.4989240619578749,0.4976715671087388,0,1
2025-06-06,777622,114,117,0.7479327268523932,0.5046887132209765,0.4910932177887896,0,1
2025-06-06,777627,147,111,0.7540467848623755,0.5042584564750417,0.5038680571557911,1,1
2025-06-07,777600,142,141,0.7577089027371475,0.5000684765771459,0.5153514313240918,1,1
2025-06-07,777615,142,141,0.7541781193859866,0.4924589641375755,0.5156610732050312,1,1
2025-06-07,777617,158,135,0.75876347982339,0.5139723175424562,0.5036568309096614,0,1
2025-06-07,777620,138,119,0.7554350230829202,0.5107078488948212,0.5001657468555881,0,1
2025-06-07,777616,115,121,0.7412655899707814,0.504783653303876,0.4775325738833418,0,1
2025-06-07,777614,108,136,0.7524496864936127,0.4961233283124556,0.5087085244940768,0,1
2025-06-07,777613,133,110,0.7459624880943514,0.5049701152394515,0.4868238873527214,0,1
2025-06-07,777609,116,112,0.7390138836618525,0.4923726193531338,0.4858706872636094,1,1
2025-06-07,777607,134,143,0.7382203137911785,0.4913709855430769,0.4853229391792941,1,1
2025-06-07,777619,137,144,0.7471328763842873,0.5037989691410593,0.49039379628456,1,1
2025-06-07,777610,120,140,0.7652452638202027,0.5039835027468027,0.5267199025036378,1,1
2025-06-07,777601,138,119,0.7549307716016542,0.5044758383294291,0.505434351430738,0,1
2025-06-07,777597,158,135,0.7617938341392223,0.5172711009478185,0.5065425618219961,0,1
2025-06-07,777605,147,111,0.7556173638861915,0.5038157409705186,0.5074760400666233,0,1
2025-06-07,777611,139,146,0.7651792408816007,0.5015385618373641,0.5289088761129342,0,1
2025-06-07,777623,113,109,0.7525944047045905,0.5078896804051529,0.4972558277194882,0,1
2025-06-07,777608,114,117,0.7551204853527285,0.5039063573246193,0.5063844936075735,0,1
2025-06-07,777612,113,109,0.7453695317601212,0.4958509308457408,0.4949302025548973,1,1
2025-06-07,777598,137,144,0.7530426690311414,0.5118224842356942,0.4941239139573755,0,1
2025-06-07,777606,145,118,0.7353012854568302,0.4875772023889435,0.4834368888792421,0,1
2025-06-08,777603,108,136,0.7471386856409202,0.4934725455843328,0.500794454170738,1,1
2025-06-08,777595,134,143,0.7313957100855094,0.5002352584962977,0.4625385354190682,0,1
2025-06-08,777592,139,146,0.7473376260619051,0.4993007337300464,0.4953809782459891,1,1
2025-06-08,777586,158,135,0.753230522252261,0.5089662908337994,0.4974490077946669,0,1
2025-06-08,777594,116,112,0.7437246807373117,0.5107339649807672,0.4762045576030753,1,1
2025-06-08,777599,133,110,0.7449513695418644,0.495116394937441,0.4948367744551078,1,1
2025-06-08,777604,115,121,0.7414430337172795,0.4960995736239729,0.4868887725652036,0,1
2025-06-08,777602,113,109,0.7498686668097236,0.5012915472055525,0.4984417613363113,0,1
2025-06-08,777596,120,140,0.7563124982315422,0.4974071293696537,0.5151393582984422,0,1
2025-06-08,777591,114,117,0.754906583552317,0.5044266232187128,0.5054346582547536,0,1
2025-06-08,777590,145,118,0.7462281068544515,0.4964510663839922,0.4960333024176995,1,1
2025-06-08,777582,138,119,0.754927726817789,0.5129869549967506,0.4967849923186844,0,1
2025-06-08,777583,115,121,0.7383797274629265,0.4990776435218154,0.4777229062475129,0,1
2025-06-08,777587,137,144,0.7497538114080297,0.5110383750126681,0.4882089395083841,1,1
2025-06-08,777593,147,111,0.7508031472338009,0.499260342125903,0.5023424870636956,1,1
2025-06-08,777589,108,136,0.7602913833468197,0.502394641252169,0.5182756527052267,1,1
2025-06-08,777588,133,110,0.7517900077244096,0.4996347899387607,0.5039423459412532,1,1
2025-06-08,777585,142,141,0.7515870972658735,0.4904597414840835,0.5124763969432912,0,1
2025-06-09,777580,114,113,0.7433531898772628,0.5059010212901071,0.4805761169698234,0,1
2025-06-09,777574,134,146,0.7550492200275615,0.4994153385748338,0.5106706240757302,0,1
2025-06-09,777578,143,112,0.735328740221829,0.4913804774442589,0.4796281934908134,1,1
2025-06-09,777584,111,139,0.7351394409520309,0.4909873335151449,0.4796582158219247,0,1
2025-06-09,777575,158,144,0.7591437896856477,0.5114665272401719,0.5069811512531472,0,1
2025-06-09,777581,138,141,0.7543508031038533,0.5052989299093676,0.5034391236486667,1,1
2025-06-10,777573,110,116,0.7433974714640152,0.5028694136042023,0.4838327482596556,0,1
2025-06-10,777571,143,112,0.7397121777984985,0.4958666622567768,0.4836925021330818,0,1
2025-06-10,777576,108,133,0.736772585110169,0.5010458608050748,0.4724416650505095,0,1
2025-06-10,777579,135,119,0.7467757257388614,0.5028407257403648,0.4906576476155699,1,1
2025-06-10,777577,109,136,0.7596922434682462,0.5001204797992643,0.5192686501034212,1,1
2025-06-10,777569,114,113,0.7375202189584588,0.4948166164430892,0.4804267329747359,0,1
2025-06-10,777570,121,120,0.7468674395626703,0.4953775731913277,0.4983723532895913,1,1
2025-06-10,777565,111,139,0.7458324687049741,0.4979457069785069,0.4937449299250492,1,1
2025-06-10,777572,118,147,0.7332272618183633,0.497613522687035,0.4689890149741254,1,1
2025-06-10,777568,158,144,0.7567676826610679,0.5049307732133412,0.5086902918250891,0,1
