fecha,id_partido,equipo_local,equipo_visitante,prob_yrfi_predicha,prob_local_anota,prob_visitante_anota,game_yrfi_real,home_yrfi_target,away_yrfi_target,prediction,prediccion_local,prediccion_visitante
2025-06-10,777565,111,139,0.6323303,0.56562823,0.15355994,1,1,0,1,1,0
2025-06-10,777572,118,147,0.5608496,0.4619881,0.1837534,1,0,1,1,0,0
2025-06-10,777568,158,144,0.7461488,0.32586682,0.62344056,0,0,0,1,0,1
2025-06-10,777558,138,141,0.77834445,0.4258478,0.61394286,1,0,1,1,0,1
2025-06-10,777566,134,146,0.8555715,0.69819933,0.5214441,0,0,0,1,1,0
2025-06-10,777557,142,140,0.6923178,0.24824306,0.5907158,0,0,0,1,0,1
2025-06-11,777554,158,144,0.77625203,0.38310927,0.6372972,0,0,0,1,0,1
2025-06-11,777549,114,113,0.9084429,0.63891757,0.7464372,1,1,0,1,1,1
2025-06-11,777567,117,145,0.37333447,0.17477623,0.24061145,0,0,0,0,0,0
2025-06-11,777563,115,137,0.79617083,0.6922787,0.3376176,1,0,1,1,1,0
2025-06-11,777564,108,133,0.846349,0.35151085,0.7630631,0,0,0,1,0,1
2025-06-11,777560,135,119,0.77783257,0.56026894,0.49476522,0,0,0,1,1,0
2025-06-11,777559,109,136,0.69140184,0.3995067,0.4860922,0,0,0,1,0,0
2025-06-11,777552,134,146,0.81276447,0.34365067,0.7147319,0,0,0,1,0,1
2025-06-11,777553,143,112,0.7263455,0.4721485,0.48156902,1,1,0,1,0,0
2025-06-11,777548,109,136,0.8812886,0.79073125,0.43273237,1,0,1,1,1,0
2025-06-11,777543,135,119,0.69151384,0.5286629,0.3455084,0,0,0,1,0,0
2025-06-11,777562,110,116,0.7628122,0.60668427,0.3969532,0,0,0,1,1,0
2025-06-11,777555,121,120,0.55321866,0.4080564,0.24522988,1,1,0,1,0,0
2025-06-11,777561,111,139,0.62518346,0.20043969,0.5312217,1,1,0,1,0,0
2025-06-11,777556,142,140,0.67332244,0.37528104,0.4770808,0,0,0,1,0,0
2025-06-11,777551,118,147,0.39538217,0.18128635,0.26150268,0,0,0,0,0,0
2025-06-11,777545,138,141,0.9117175,0.66744024,0.73453635,1,1,0,1,1,1
2025-06-11,777542,108,133,0.5279053,0.11835253,0.4645312,1,0,1,0,0,0
2025-06-12,777533,142,140,0.73696184,0.34074667,0.60100603,1,1,1,1,0,1
2025-06-12,777550,117,145,0.634496,0.42041475,0.36936966,1,1,0,1,0,0
2025-06-12,777547,115,137,0.58777887,0.47426748,0.2159109,1,0,1,1,0,0
2025-06-12,777544,121,120,0.78532696,0.38150647,0.6529099,1,1,0,1,0,1
2025-06-12,777540,110,116,0.6605873,0.4879527,0.3371458,0,0,0,1,0,0
2025-06-12,777536,118,147,0.7500603,0.4714383,0.52713245,0,0,0,1,0,0
2025-06-12,777532,158,138,0.88786525,0.7237053,0.594148,0,0,0,1,1,1
2025-06-12,777534,115,137,0.73031473,0.49801922,0.46275777,0,0,0,1,0,0
2025-06-13,777531,143,141,0.8936183,0.7620225,0.5529757,0,0,0,1,1,1
2025-06-13,777541,112,134,0.56394994,0.38331905,0.29290816,0,0,0,1,0,0
2025-06-13,777530,120,146,0.7234997,0.6653456,0.17377357,1,0,1,1,1,0
2025-06-13,777526,112,134,0.78222835,0.23091927,0.71684164,0,0,0,1,0,1
2025-06-13,777546,117,145,0.8836986,0.69253945,0.62173545,0,0,0,1,1,1
2025-06-13,777537,111,147,0.8895553,0.54853785,0.75536215,0,0,0,1,0,1
2025-06-13,777528,121,139,0.5382061,0.23810957,0.3938841,0,0,0,0,0,0
2025-06-13,777535,144,115,0.80592966,0.6083372,0.5044964,1,1,1,1,1,0
2025-06-13,777538,116,113,0.9034058,0.79623175,0.5259603,1,1,0,1,1,0
2025-06-13,777539,110,108,0.6621281,0.45711622,0.37763485,0,0,0,1,0,0
2025-06-14,777524,140,145,0.6398309,0.42337987,0.37537888,1,1,0,1,0,0
2025-06-14,777521,109,135,0.56992793,0.2349975,0.43781614,1,0,1,1,0,0
2025-06-14,777514,120,146,0.5858148,0.2249457,0.4656049,0,0,0,1,0,0
2025-06-14,777522,119,137,0.78519845,0.45616525,0.60502416,1,0,1,1,0,1
2025-06-14,777529,118,133,0.6807734,0.5184468,0.3370897,1,1,0,1,0,0
2025-06-14,777525,158,138,0.8148997,0.6673916,0.4434887,0,0,0,1,1,0
2025-06-14,777513,112,134,0.8143071,0.47919086,0.6434531,1,0,1,1,0,1
2025-06-14,777527,117,142,0.77514875,0.44019547,0.59833974,1,1,0,1,0,1
2025-06-14,777517,116,113,0.5488473,0.4533619,0.17467758,0,0,0,0,0,0
2025-06-14,777520,136,114,0.54175687,0.4992552,0.08487697,0,0,0,0,0,0
2025-06-14,777519,110,108,0.7616133,0.6021293,0.4008438,1,1,1,1,1,0
2025-06-14,777509,143,141,0.73556626,0.406399,0.55452615,0,0,0,1,0,1
2025-06-14,777515,109,135,0.5906019,0.33616862,0.38327998,0,0,0,1,0,0
2025-06-14,777523,144,115,0.6048939,0.35587007,0.38660505,1,1,0,1,0,0
2025-06-14,777512,158,138,0.87861866,0.83331394,0.2717967,1,0,1,1,1,0
2025-06-14,777516,111,147,0.6829456,0.570443,0.26190376,1,1,0,1,1,0
2025-06-14,777518,121,139,0.70171237,0.62188774,0.21111348,0,0,0,1,1,0
2025-06-14,777511,118,133,0.78381056,0.5175534,0.55188936,0,0,0,1,0,1
2025-06-14,777508,140,145,0.664829,0.555675,0.24566242,0,0,0,1,1,0
2025-06-14,777510,117,142,0.8279643,0.6448253,0.5156308,0,0,0,1,1,0
2025-06-15,777503,120,146,0.8496834,0.57227725,0.6485653,1,1,1,1,1,1
2025-06-15,777507,136,114,0.84302354,0.77910775,0.2893529,1,1,0,1,1,0
2025-06-15,777506,119,137,0.6694729,0.5480146,0.26872173,1,1,0,1,0,0
2025-06-15,777505,116,113,0.6307061,0.42169312,0.36142227,0,0,0,1,0,0
2025-06-15,777501,110,108,0.8268927,0.542646,0.6215026,1,1,1,1,0,1
2025-06-15,777499,143,141,0.3540669,0.14883025,0.24112305,1,1,0,0,0,0
2025-06-15,777504,144,115,0.68384993,0.42433426,0.45080963,0,0,0,1,0,0
2025-06-15,777500,111,147,0.7357169,0.51980424,0.4496346,1,1,0,1,0,0
2025-06-15,777502,121,139,0.485839,0.34974012,0.20929916,0,0,0,0,0,0
2025-06-15,777496,118,133,0.51431143,0.3522631,0.25017616,0,0,0,0,0,0
2025-06-15,777492,158,138,0.6891072,0.5004999,0.37759203,0,0,0,1,0,0
2025-06-15,777497,112,134,0.7060143,0.5223424,0.38452625,1,1,1,1,0,0
2025-06-15,777493,140,145,0.7216339,0.55595595,0.37311152,0,0,0,1,1,0
2025-06-15,777491,109,135,0.6778908,0.5885103,0.21721192,0,0,0,1,1,0
2025-06-15,777495,136,114,0.7066189,0.56723845,0.3220722,0,0,0,1,1,0
2025-06-15,777498,119,137,0.6295409,0.2906136,0.47777528,1,1,0,1,0,0
2025-06-15,777494,117,142,0.8224753,0.597928,0.5584754,0,0,0,1,1,1
2025-06-16,777488,120,115,0.74639666,0.6233996,0.32659823,1,0,1,1,1,0
2025-06-16,777483,146,143,0.58784485,0.23472588,0.46142802,1,0,1,1,0,0
2025-06-16,777484,139,110,0.84469277,0.49057168,0.6951343,1,1,0,1,0,1
2025-06-16,777487,147,108,0.67799854,0.46566167,0.3973829,0,0,0,1,0,0
2025-06-17,777475,116,134,0.7671614,0.32550824,0.65479404,0,0,0,1,0,1
2025-06-17,777480,120,115,0.8818029,0.82881737,0.3095263,1,1,0,1,1,0
2025-06-17,777485,133,117,0.58544594,0.32239375,0.388208,1,0,1,1,0,0
2025-06-17,777490,119,135,0.67481995,0.39143214,0.46566343,1,0,1,1,0,0
2025-06-17,777481,146,143,0.48027205,0.33714676,0.21592303,0,0,0,0,0,0
2025-06-17,777486,136,111,0.80521494,0.6362625,0.46449003,1,0,1,1,1,0
2025-06-17,777479,141,109,0.8053014,0.6464317,0.44933254,1,1,0,1,1,0
2025-06-17,777478,113,142,0.38669014,0.333844,0.079329975,0,0,0,0,0,0
2025-06-17,777489,144,121,0.77037203,0.43176004,0.59589607,1,0,1,1,0,1
2025-06-17,777477,139,110,0.6510738,0.45581084,0.35881457,0,0,0,1,0,0
2025-06-17,777467,145,138,0.86280954,0.7916905,0.34141052,1,1,0,1,1,0
2025-06-17,777476,147,108,0.79426754,0.5589158,0.5335755,0,0,0,1,1,0
2025-06-18,777471,119,135,0.7783785,0.57753825,0.47540465,1,0,1,1,1,0
2025-06-18,777468,140,118,0.67110276,0.33690906,0.5039938,1,0,1,1,0,0
2025-06-18,777482,112,158,0.78511655,0.57925135,0.48928308,0,0,0,1,1,0
2025-06-18,777473,136,111,0.8042933,0.36190623,0.69329476,0,0,0,1,0,1
2025-06-18,777472,137,114,0.7053369,0.40875718,0.5016209,1,1,0,1,0,0
2025-06-18,777465,146,143,0.6767746,0.2345415,0.5777362,0,0,0,1,0,1
2025-06-18,777469,133,117,0.5569677,0.43390343,0.21739088,1,0,1,1,0,0
2025-06-18,777461,120,115,0.907303,0.77414006,0.5895819,0,0,0,1,1,1
2025-06-18,777466,147,108,0.56598675,0.29000187,0.3887122,1,0,1,1,0,0
2025-06-18,777462,141,109,0.8011843,0.6006335,0.5021723,1,1,0,1,1,0
2025-06-18,777470,144,121,0.75782263,0.36704057,0.6173888,1,1,0,1,0,1
2025-06-18,777463,139,110,0.6370498,0.34249777,0.4479863,0,0,0,1,0,0
2025-06-18,777453,136,111,0.54921126,0.3852021,0.26676932,0,0,0,0,0,0
2025-06-19,777449,147,108,0.75744474,0.4999488,0.5149391,1,1,1,1,0,0
2025-06-19,777460,140,118,0.4298553,0.2569869,0.23265864,1,1,0,0,0,0
2025-06-19,777454,137,114,0.91458416,0.61267805,0.7794706,1,0,1,1,1,1
2025-06-19,777456,133,117,0.63877463,0.34045395,0.45231214,0,0,0,1,0,0
2025-06-19,777457,119,135,0.69984436,0.39339006,0.50519174,0,0,0,1,0,0
2025-06-19,777452,113,142,0.72688556,0.53766215,0.4092752,1,1,1,1,0,0
2025-06-19,777445,120,115,0.72776747,0.4498465,0.5051699,0,0,0,1,0,0
2025-06-19,777451,116,134,0.68620574,0.43763304,0.44201162,1,1,0,1,0,0
2025-06-19,777464,116,134,0.46172994,0.20943253,0.31913456,0,0,0,0,0,0
2025-06-19,777447,145,138,0.80405277,0.5815197,0.53176475,1,0,1,1,1,0
2025-06-19,777458,145,138,0.6431578,0.39653826,0.40867466,0,0,0,1,0,0
2025-06-19,777443,140,118,0.62043846,0.22592103,0.5096605,1,0,1,1,0,0
2025-06-19,777448,141,109,0.70733684,0.5306782,0.37641257,0,0,0,1,0,0
2025-06-19,777440,137,114,0.7635697,0.26824072,0.6769015,0,0,0,1,0,1
2025-06-19,777444,146,143,0.5375142,0.20704165,0.416759,0,0,0,0,0,0
2025-06-19,777455,144,121,0.9005679,0.6232118,0.7361061,0,0,0,1,1,1
2025-06-19,777446,139,110,0.7538458,0.40065706,0.58929324,0,0,0,1,0,1
2025-06-19,777450,112,158,0.507921,0.4511016,0.103515305,1,1,1,0,0,0
2025-06-20,777441,133,117,0.7846657,0.39164162,0.64604044,0,0,0,1,0,1
2025-06-20,777442,119,135,0.44876188,0.22100656,0.29237124,0,0,0,0,0,0
2025-06-20,777436,112,136,0.8898699,0.6364358,0.6970822,1,1,1,1,1,1
2025-06-20,777432,134,140,0.6156477,0.38915423,0.3707866,1,0,1,1,0,0
2025-06-20,777431,139,116,0.30648202,0.1170022,0.21458694,1,1,0,0,0,0
2025-06-20,777438,147,110,0.76666033,0.5530797,0.47789416,1,1,1,1,1,0
2025-06-20,777435,141,145,0.5690914,0.22601426,0.44326025,1,0,1,1,0,0
2025-06-20,777439,146,144,0.8500813,0.6697474,0.54604834,0,0,0,1,1,0
2025-06-20,777433,138,113,0.70989037,0.25550058,0.61032933,0,0,0,1,0,1
2025-06-20,777437,143,121,0.60535914,0.43190405,0.3053271,0,0,0,1,0,0
2025-06-21,777434,142,158,0.76257,0.2807692,0.66988343,0,0,0,1,0,1
2025-06-21,777422,147,110,0.8087491,0.56741023,0.55789304,1,1,0,1,1,1
2025-06-21,777428,108,117,0.8684695,0.42984247,0.76930845,1,0,1,1,0,1
2025-06-21,777426,135,118,0.6404187,0.41978738,0.3802594,1,0,1,1,0,0
2025-06-21,777429,133,114,0.6393746,0.16662982,0.5672687,1,1,0,1,0,1
2025-06-21,777427,119,120,0.5816645,0.23519064,0.45301992,1,0,1,1,0,0
2025-06-21,777425,137,111,0.3649702,0.19393398,0.21218641,1,1,0,0,0,0
2025-06-21,777420,139,116,0.83115536,0.45863476,0.6881133,1,1,0,1,0,1
2025-06-21,777430,115,109,0.81657207,0.5943755,0.5477888,1,0,1,1,1,0
2025-06-21,777412,142,158,0.5561054,0.26889208,0.3928467,1,0,1,1,0,0
2025-06-21,777415,138,113,0.8189806,0.44187137,0.6756671,1,1,0,1,0,1
2025-06-21,777419,112,136,0.6931377,0.36507973,0.51669157,1,1,0,1,0,0
2025-06-21,777418,141,145,0.69098145,0.40672827,0.47912812,1,1,0,1,0,0
2025-06-21,777417,137,111,0.72505045,0.26709154,0.62485147,1,1,0,1,0,1
2025-06-21,777421,134,140,0.5923053,0.3020097,0.41590202,0,0,0,1,0,0
2025-06-21,777423,143,121,0.81728685,0.45224166,0.66643476,1,1,1,1,0,1
2025-06-21,777413,135,118,0.67272186,0.43995363,0.41562313,0,0,0,1,0,0
2025-06-21,777424,146,144,0.8099106,0.6953497,0.37604073,1,0,1,1,1,0
2025-06-22,777409,139,116,0.73079807,0.54843765,0.40384325,0,0,0,1,0,0
2025-06-22,777406,147,110,0.83535093,0.5111302,0.6632046,1,0,1,1,0,1
2025-06-22,777416,119,120,0.7024789,0.20933053,0.62370986,0,0,0,1,0,1
2025-06-22,777402,146,144,0.78321636,0.63714784,0.4025565,1,0,1,1,1,0
2025-06-22,777414,108,117,0.6182169,0.25889072,0.4848491,0,0,0,1,0,0
2025-06-22,777410,115,109,0.7881004,0.33772734,0.6800418,1,1,1,1,0,1
2025-06-22,777408,141,145,0.61993253,0.3588666,0.40719447,0,0,0,1,0,0
2025-06-22,777411,133,114,0.658043,0.4623797,0.36394334,0,0,0,1,0,0
2025-06-22,777403,112,136,0.6227051,0.3576334,0.4126486,1,1,1,1,0,0
2025-06-22,777404,134,140,0.82814676,0.5071407,0.6513138,0,0,0,1,0,1
2025-06-22,777397,108,117,0.5300305,0.3516259,0.2751568,0,0,0,0,0,0
2025-06-22,777407,138,113,0.38132966,0.117577896,0.2988952,1,0,1,0,0,0
2025-06-22,777396,135,118,0.7433847,0.553556,0.42520157,0,0,0,1,1,0
2025-06-22,777398,119,120,0.5225653,0.105476476,0.46626925,0,0,0,0,0,0
2025-06-22,777405,143,121,0.65365046,0.32397828,0.4876651,0,0,0,1,0,0
2025-06-22,777395,137,111,0.5611682,0.2859973,0.38539195,1,0,1,1,0,0
2025-06-22,777400,133,114,0.3456477,0.26796713,0.10611622,0,0,0,0,0,0
2025-06-22,777399,115,109,0.6318169,0.3665749,0.41874257,0,0,0,1,0,0
2025-06-22,777401,142,158,0.8110417,0.34554785,0.71127254,1,1,1,1,0,1
2025-06-23,777388,142,136,0.7940322,0.5081032,0.58127844,0,0,0,1,0,1
2025-06-23,777394,110,140,0.6137581,0.31865522,0.4331182,0,0,0,1,0,0
2025-06-23,777390,113,147,0.44307405,0.33253372,0.1656119,1,0,1,0,0,0
2025-06-23,777391,158,134,0.6059289,0.4277785,0.31133118,1,0,1,1,0,0
2025-06-23,777393,145,109,0.7230797,0.4087328,0.53164953,1,0,1,1,0,0
2025-06-23,777392,138,112,0.8256093,0.55434966,0.60868275,0,0,0,1,1,1
2025-06-23,777389,121,144,0.8686284,0.7794557,0.40433004,0,0,0,1,1,0
2025-06-24,777386,116,133,0.820264,0.7306113,0.33280045,1,1,1,1,1,0
2025-06-24,777387,121,144,0.75411886,0.48295635,0.52444804,0,0,0,1,0,0
2025-06-24,777381,108,111,0.71075773,0.46658632,0.45775244,1,1,1,1,0,0
2025-06-24,777382,135,120,0.89404005,0.6535625,0.6941441,0,0,0,1,1,1
2025-06-24,777380,110,140,0.75456625,0.56208867,0.43953547,0,0,0,1,1,0
2025-06-24,777384,114,141,0.89753824,0.8341316,0.38227096,1,0,1,1,1,0
2025-06-24,777375,142,136,0.55552626,0.3050588,0.3604153,0,0,0,1,0,0
2025-06-24,777383,145,109,0.709355,0.33693027,0.5616675,1,0,1,1,0,1
2025-06-24,777374,158,134,0.83581024,0.49327627,0.6759778,0,0,0,1,0,1
2025-06-24,777373,138,112,0.69062126,0.53997535,0.3274736,0,0,0,1,0,0
2025-06-24,777378,118,139,0.7087265,0.655417,0.15470718,0,0,0,1,1,0
2025-06-24,777385,113,147,0.761641,0.60249496,0.40036234,0,0,0,1,1,0
2025-06-25,777372,135,120,0.8428071,0.6906245,0.4919027,0,0,0,1,1,0
2025-06-25,777377,117,143,0.7630377,0.52826697,0.49767715,0,0,0,1,0,0
2025-06-25,777379,115,119,0.8339266,0.42634597,0.7104991,1,1,0,1,0,1
2025-06-25,777376,108,111,0.81062216,0.7583079,0.21645002,0,0,0,1,1,0
2025-06-25,777364,137,146,0.7505659,0.40942127,0.5776446,0,0,0,1,0,1
2025-06-25,777370,145,109,0.7183857,0.27776983,0.6100768,1,1,1,1,0,1
2025-06-25,777361,158,134,0.51167107,0.12892252,0.43939668,0,0,0,0,0,0
2025-06-25,777362,108,111,0.8528894,0.6876635,0.52899975,1,0,1,1,1,0
2025-06-25,777360,135,120,0.9410248,0.8755254,0.52620685,0,0,0,1,1,0
2025-06-25,777365,110,140,0.7695612,0.53185767,0.507759,0,0,0,1,0,0
2025-06-25,777371,116,133,0.7499822,0.577014,0.4089217,0,0,0,1,1,0
2025-06-25,777368,114,141,0.73469275,0.6245138,0.29343006,1,1,0,1,1,0
2025-06-25,777369,121,144,0.6461485,0.4376258,0.37079,0,0,0,1,0,0
2025-06-25,777359,118,139,0.7074678,0.29982483,0.5822014,0,0,0,1,0,1
2025-06-25,777363,142,136,0.71706796,0.2766644,0.6088509,0,0,0,1,0,1
2025-06-25,777357,138,112,0.76088685,0.53185767,0.4892298,1,0,1,1,0,0
2025-06-25,777367,113,147,0.75616616,0.57682407,0.42380038,0,0,0,1,1,0
2025-06-26,777356,142,136,0.8222547,0.5204991,0.6293119,0,0,0,1,0,1
2025-06-26,777366,117,143,0.6961435,0.38863856,0.5029838,1,1,0,1,0,0
2025-06-26,777358,115,119,0.59649354,0.34777275,0.38134077,0,0,0,1,0,0
2025-06-26,777355,137,146,0.66037315,0.47840098,0.34887376,1,1,0,1,0,0
2025-06-26,777354,114,141,0.8805814,0.5686319,0.72316307,0,0,0,1,1,1
2025-06-26,777351,116,133,0.86099654,0.7838857,0.35680577,0,0,0,1,1,0
2025-06-26,777348,138,112,0.69992197,0.39432108,0.50455916,0,0,0,1,0,0
2025-06-26,777350,117,143,0.7527291,0.39916432,0.5884551,0,0,0,1,0,1
2025-06-26,777344,115,119,0.67168057,0.4289429,0.4250673,0,0,0,1,0,0
2025-06-26,777347,137,146,0.3876918,0.18386284,0.24974848,1,0,1,0,0,0
2025-06-26,777352,121,144,0.8139915,0.66807336,0.43960953,0,0,0,1,1,0
2025-06-26,777353,118,139,0.6034769,0.23502083,0.48165503,0,0,0,1,0,0
2025-06-27,777349,114,138,0.7505561,0.46903318,0.5302081,0,0,0,1,0,0
2025-06-27,777341,134,121,0.835353,0.7422827,0.36113334,0,0,0,1,1,0
2025-06-27,777337,147,133,0.62156254,0.4245761,0.34233275,0,0,0,1,0,0
2025-06-27,777346,113,135,0.82648134,0.67298526,0.46938592,1,1,0,1,1,0
2025-06-27,777342,144,143,0.8318039,0.6161536,0.561814,1,0,1,1,1,1
2025-06-27,777345,111,141,0.72253954,0.14015716,0.6773126,1,0,1,1,0,1
2025-06-27,777334,116,142,0.7125032,0.48447326,0.44232413,0,0,0,1,0,0
2025-06-27,777338,145,137,0.63266957,0.3745232,0.4127193,1,1,0,1,0,0
2025-06-27,777343,110,139,0.7887448,0.6598153,0.37899855,0,0,0,1,1,0
2025-06-28,777330,110,139,0.6265073,0.32960278,0.44287843,1,0,1,1,0,0
2025-06-28,777324,116,142,0.7728765,0.54944843,0.49589896,0,0,0,1,0,0
2025-06-28,777326,147,133,0.7275287,0.39024428,0.55314684,0,0,0,1,0,1
2025-06-28,777332,109,146,0.5512486,0.41153574,0.23741949,0,0,0,1,0,0
2025-06-28,777340,140,136,0.5938076,0.3708223,0.3544074,1,1,1,1,0,0
2025-06-28,777339,158,115,0.8155869,0.5112795,0.6226614,0,0,0,1,0,1
2025-06-28,777335,118,119,0.7721868,0.32009074,0.6649359,1,1,1,1,0,1
2025-06-28,777336,117,112,0.79591763,0.38993979,0.66547173,0,0,0,1,0,1
2025-06-28,777325,134,121,0.8311879,0.33596835,0.745777,1,0,1,1,0,1
2025-06-28,777331,108,120,0.83072615,0.62302715,0.5509654,0,0,0,1,1,1
2025-06-28,777322,140,136,0.5253682,0.4255301,0.17379183,0,0,0,0,0,0
2025-06-28,777333,144,143,0.76968646,0.650422,0.341167,1,1,0,1,1,0
2025-06-28,777320,117,112,0.70462567,0.47015464,0.44252732,1,0,1,1,0,0
2025-06-28,777321,158,115,0.7139199,0.35522214,0.5563121,1,1,0,1,0,1
2025-06-28,777318,109,146,0.7456425,0.35150483,0.6077727,1,1,1,1,0,1
2025-06-28,777319,118,119,0.7945183,0.4792782,0.6053906,0,0,0,1,0,1
2025-06-28,777323,111,141,0.56096256,0.15074836,0.48303023,1,1,0,1,0,0
2025-06-28,777329,114,138,0.73207057,0.5177496,0.44441846,1,0,1,1,0,0
2025-06-28,777328,113,135,0.6139405,0.2710054,0.47042197,1,1,0,1,0,0
2025-06-28,777327,145,137,0.8555918,0.5964745,0.6421335,0,0,0,1,1,1
2025-06-29,777312,113,135,0.80147976,0.5912617,0.51430964,0,0,0,1,1,0
2025-06-29,777315,108,120,0.6449976,0.41399914,0.39419475,0,0,0,1,0,0
2025-06-29,777307,147,133,0.57670546,0.31321564,0.38365734,0,0,0,1,0,0
2025-06-29,777313,134,121,0.6610961,0.20927197,0.57140267,1,1,0,1,0,1
2025-06-29,777317,110,139,0.72160614,0.49434,0.4494446,0,0,0,1,0,0
2025-06-29,777310,111,141,0.80894995,0.5485245,0.5768319,1,0,1,1,0,1
2025-06-29,777316,144,143,0.80589265,0.54358566,0.57471246,0,0,0,1,0,1
2025-06-29,777309,114,138,0.7026205,0.538337,0.35585156,1,0,1,1,0,0
2025-06-29,777303,109,146,0.7844475,0.46106198,0.60004216,1,0,1,1,0,1
2025-06-29,777311,145,137,0.71857154,0.491277,0.44679433,1,1,0,1,0,0
2025-06-29,777301,158,115,0.81311,0.2633051,0.7463129,0,0,0,1,0,1
2025-06-29,777302,140,136,0.5613413,0.24541935,0.41867217,0,0,0,1,0,0
2025-06-29,777305,108,120,0.49114126,0.30082297,0.27220336,1,1,0,0,0,0
2025-06-29,777304,118,119,0.64653754,0.41915473,0.3914688,1,1,0,1,0,0
2025-06-29,777314,116,142,0.6533308,0.44032413,0.3805894,1,1,0,1,0,0
2025-06-29,777308,117,112,0.76319414,0.47911742,0.54537576,0,0,0,1,0,0
2025-06-30,777306,143,135,0.6543827,0.20513996,0.5651847,0,0,0,1,0,1
2025-06-30,777299,134,138,0.7495837,0.58083117,0.40258843,1,1,0,1,1,0
2025-06-30,777295,141,147,0.55314624,0.2802966,0.379114,0,0,0,1,0,0
2025-06-30,777300,111,113,0.75643504,0.35156822,0.62437844,1,1,0,1,0,1
2025-06-30,777296,139,133,0.5894135,0.32699642,0.38991928,1,0,1,1,0,0
2025-07-01,777283,141,147,0.58653975,0.19610548,0.48567843,1,0,1,1,0,0
2025-07-01,777292,140,110,0.66437316,0.37666675,0.46156114,0,0,0,1,0,0
2025-07-01,777297,136,118,0.69109607,0.19952272,0.6141003,0,0,0,1,0,1
2025-07-01,777291,109,137,0.7043302,0.50927633,0.39748207,0,0,0,1,0,0
2025-07-01,777293,146,142,0.8829347,0.65315104,0.6624891,0,0,0,1,1,1
2025-07-01,777286,139,133,0.32621706,0.24757256,0.104521096,0,0,0,0,0,0
2025-07-01,777298,144,108,0.6354325,0.4895626,0.28577417,0,0,0,1,0,0
2025-07-01,777288,134,138,0.7418145,0.4769999,0.5063376,0,0,0,1,0,0
2025-07-02,777271,139,133,0.8136991,0.6575465,0.4559819,1,0,1,1,1,0
2025-07-02,777294,111,113,0.65824264,0.3493719,0.47472703,1,1,0,1,0,0
2025-07-02,777287,112,114,0.638535,0.24363822,0.52210045,0,0,0,1,0,0
2025-07-02,777282,140,110,0.6550778,0.49610236,0.3154917,0,0,0,1,0,0
2025-07-02,777285,115,117,0.77519953,0.3975536,0.626854,1,1,0,1,0,1
2025-07-02,777281,136,118,0.76791835,0.46512318,0.56610256,1,0,1,1,0,1
2025-07-02,777278,109,137,0.6474519,0.5176898,0.26904273,0,0,0,1,0,0
2025-07-02,777284,120,116,0.66025686,0.30906332,0.5082862,1,0,1,1,0,0
2025-07-02,777272,134,138,0.8535532,0.6954576,0.5191251,0,0,0,1,1,0
2025-07-02,777290,143,135,0.5710331,0.25253582,0.42610368,0,0,0,1,0,0
2025-07-02,777265,120,116,0.84884703,0.6355308,0.58527917,1,1,0,1,1,1
2025-07-02,777279,144,108,0.6797997,0.44956988,0.41827253,1,0,1,1,0,0
2025-07-02,777289,121,158,0.7623899,0.52434045,0.50046176,1,0,1,1,0,0
2025-07-02,777276,121,158,0.6517405,0.36922348,0.44788766,0,0,0,1,0,0
2025-07-02,777275,146,142,0.8188726,0.5991106,0.548186,1,0,1,1,1,0
2025-07-02,777274,141,147,0.7634078,0.28296262,0.67004204,1,1,0,1,0,1
2025-07-02,777277,111,113,0.6870176,0.3099552,0.5464318,0,0,0,1,0,0
2025-07-02,777273,143,135,0.73217076,0.5051511,0.4587656,0,0,0,1,0,0
2025-07-02,777280,119,145,0.75472856,0.3339743,0.6317388,1,1,0,1,0,1
2025-07-03,777267,119,145,0.5047468,0.29173872,0.3007479,1,1,1,0,0,0
2025-07-03,777266,112,114,0.8035568,0.21723975,0.7490378,0,0,0,1,0,1
2025-07-03,777268,140,110,0.82864094,0.6124965,0.55778706,0,0,0,1,1,1
2025-07-03,777262,136,118,0.8768481,0.8028514,0.3753346,1,0,1,1,1,0
2025-07-03,777270,109,137,0.63728523,0.3651093,0.4286973,1,0,1,1,0,0
2025-07-03,777269,115,117,0.75456035,0.52398115,0.484391,1,0,1,1,0,0
2025-07-03,777260,141,147,0.5991868,0.2807872,0.44270566,1,1,0,1,0,0
2025-07-03,777264,115,117,0.8415847,0.6610817,0.53258556,1,1,1,1,1,0
2025-07-03,777258,120,116,0.5944681,0.3707191,0.35556304,1,1,1,1,0,0
2025-07-03,777257,121,158,0.7243813,0.4999572,0.44880986,0,0,0,1,0,0
2025-07-03,777261,144,108,0.63163245,0.40896994,0.3767363,1,0,1,1,0,0
2025-07-03,777263,146,142,0.5983262,0.26578516,0.4529207,1,1,0,1,0,0
2025-07-04,777245,120,111,0.42338586,0.26726004,0.21307124,0,0,0,0,0,0
2025-07-04,777253,119,145,0.6670264,0.4218145,0.42410603,1,1,0,1,0,0
2025-07-04,777255,143,113,0.6196455,0.14399068,0.55566543,1,1,0,1,0,1
2025-07-04,777256,109,137,0.7181734,0.41139066,0.52119917,1,0,1,1,0,0
2025-07-04,777259,112,114,0.6643358,0.3473564,0.48568526,0,0,0,1,0,0
2025-07-04,777251,136,118,0.6498326,0.48576102,0.31905696,0,0,0,1,0,0
